id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at
scraped_vietnamworks_algolia_07077,Kỹ Sư Cơ Điện,Công Ty Cổ Phần Thiết Bị Đo Điện EMIC,Điện,Bắc Ninh,8000000,15000000,full-time,any,1,university,"- Thiết kế, lập trình và vận hành các hệ thống tự động hóa tại các dự án công nghiệp. - Lắp đặt, bảo trì, sửa chữa các thiết bị tự động hóa (biến tần, cảm biến, động cơ...). - Phối hợp với các bộ phận kỹ thuật để tối ưu hóa quy trình sản xuất. -... Yêu cầu: - Tốt nghiệp Đại học chuyên ngành Điện công nghiệp, Kỹ thuật điều khiển và Tự động hóa, Cơ điện tử… - Có kiến thức cơ bản về: Hệ thống điện nhà xưởng, Thiết bị máy móc, tủ điện, động cơ. - Có khả năng đọc bản vẽ kỹ thuật và sử dụng phần mềm thiết...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-co-djien-2053106,2026-05-26T12:56:55.974909
scraped_vietnamworks_algolia_07078,Health Safety Staff,TKG Taekwang VINA,English,Nghệ An,400000000,600000000,full-time,any,2,university,"- Organize, implement, and supervise activities related to Fire Prevention & Fighting and Rescue Operations in compliance with legal regulations. - Manage legal documentation related to occupational safety, fire prevention, and firefighting. - Develop plans and coordinate with the Fire Police Department to conduct periodic fire drills and rescue exercises. - Monitor and... Yêu cầu: - Graduated from College/University with a major in a related field - Knowledge of Fire Prevention & Fighting (FPF) and Occupational Safety and Health (OSH) regulations - Having at least 2 years&#039; experience in a related field is preferred - Basic English proficiency (Listening, Speaking, Reading, Writing) - Strong inspection, evaluation, and problem-solving skills - Responsible, careful, and proactive...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/health-safety-staff--2053110,2026-05-26T12:56:55.977760
scraped_vietnamworks_algolia_07079,Kế Toán Tổng Hợp Thu Nhập Cao Tại Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ THIẾT BỊ Y TẾ TÂM VIỆT,Kế toán,Hà Nội,0,25000000,full-time,any,3,university,"- Quản lý và soát xét dữ liệu đầu vào, kho và đầu ra hàng hóa; - Kiểm soát giá thành và công nợ phải thu – phải trả; - Kiểm soát chính sách bán hàng và tiền lương kinh doanh; - Hạch toán và soát xét dữ liệu tài chính, kế toán thường xuyên và kịp... Yêu cầu: - Tốt nghiệp Đại học chuyên ngành Kế toán, Kiểm toán. - Có kinh nghiệm từ 3 năm ở vị trí Kế toán tổng hợp trở lên, ưu tiên có kinh nghiệm trong lĩnh vực Y tế. - Am hiểu luật, nghiệp vụ và chuẩn mực Kế toán, BHXH, Ngân hàng… hiện hành. - Thành thạo tin...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ke-toan-tong-hop-thu-nhap-cao-tai-ha-noi-2053131,2026-05-26T12:56:55.979763
scraped_vietnamworks_algolia_07080,Chuyên Viên Phát Triển Kinh Doanh Cao Cấp (Business Development Executive),CÔNG TY CỔ PHẦN TƯ VẤN QUỐC TẾ ENCITY,Kinh doanh|IT,Hồ Chí Minh,9600000,18000000,full-time,any,5,university,"MỤC TIÊU CÔNG VIỆC Chuyên viên Phát triển Kinh doanh Cao cấp sẽ đóng vai trò nòng cốt trong việc mở rộng mạng lưới khách hàng và thúc đẩy tăng trưởng doanh thu của enCity tại thị trường Việt Nam. Vị trí này chịu trách nhiệm xây dựng và duy trì mối quan hệ chiến... Yêu cầu: 1. Học vấn & Kinh nghiệm • Tốt nghiệp Đại học trở lên các ngành Kinh doanh, Kinh tế, Ngoại thương, Luật, Ngoại ngữ hoặc các ngành liên quan. • Tối thiểu 5 năm kinh nghiệm trong lĩnh vực phát triển kinh doanh, quản lý khách...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-phat-trien-kinh-doanh-cao-cap-business-development-executive-2053057,2026-05-26T12:56:55.982063
scraped_vietnamworks_algolia_07081,Biên Phiên Dịch Dự Án (Tiếng Trung) - Làm Việc Ở Củ Chi,CÔNG TY CỔ PHẦN ĐẦU TƯ - PHÁT TRIỂN TÂM SINH NGHĨA,,Hồ Chí Minh,28000000,33000000,full-time,any,2,university,"Job Summary – Vai trò của bạn Bạn sẽ là cầu nối ngôn ngữ quan trọng giữa đội ngũ nội bộ và đối tác Trung Quốc, đảm bảo thông tin được truyền tải chính xác, nhanh chóng và hiệu quả trong các dự án. Key Responsibilities – Công việc chính • Biên dịch tài liệu dự án:... Yêu cầu: • Tốt nghiệp Đại học (ưu tiên chuyên ngành Ngôn ngữ Trung/ Biên phiên dịch); • Thành thạo tiếng Trung 4 kỹ năng (HSK5 + hoặc tương đương) ; • Có ít nhất 2–3 năm kinh nghiệm biên/phiên dịch ; • Kỹ năng dịch tốt, sử dụng từ ngữ chính xác theo ngữ cảnh; • Có khả năng làm việc...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/bien-phien-dich-du-an-tieng-trung-lam-viec-o-cu-chi-2053119,2026-05-26T12:56:55.984631
scraped_vietnamworks_algolia_07082,Nhân Viên Kinh Doanh Dự Án / Sales Kỹ Thuật - Thu Nhập Lên Đến 40Tr (Ngành Thang Máy),Công Ty TNHH Thang Máy Getis Việt Nam,Kinh doanh|Cơ khí,Hà Nội,35000000,40000000,full-time,<35,0,high,"Sale thị trường Lĩnh vực: Thang máy gia đình, chuyên lắp đặt cho các nhà ở tư nhân, lâu đài, biệt thự,... - Tìm kiếm khách hàng và bán hàng, đàm phán ký kết hợp đồng với khách hàng - Thiết lập và chăm sóc mối quan hệ tốt đẹp với khách hàng và đối tác lĩnh... Yêu cầu: Nam có niềm đam mê kinh doanh, độ tuổi từ 23 - 35 - Ngoại hình ưa nhìn, khả năng giao tiếp, đàm phán tốt + tác phong chỉn chu, chuyên nghiệp - Nhanh nhẹn nhiệt tình và chủ động, có trách nhiệm cao trong công việc - Có kinh nghiệm sale thị trường là một lợi...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-kinh-doanh-du-an-sales-ky-thuat-thu-nhap-len-den-40tr-nganh-thang-may--2053344,2026-05-26T12:56:55.986553
scraped_vietnamworks_algolia_07083,Credit Post Management Officer/ Nhân Viên Quản Lý Sau Vay,Ngân Hàng TNHH MTV Woori Việt Nam,Microsoft Office,Hà Nội,9200000,17250000,full-time,any,0,university,"• Receive list of customers with bad debts and classify customers Hỗ trợ nhận và phân bổ danh sách khách hàng nợ • Support Business Units in handling bad debts in accordance with policy Hỗ trợ chi nhánh và đơn vị kinh doanh xử lý nợ theo quy định •... Yêu cầu: - Graduated from Law universities with a Good degree or above is preferred. Ưu tiên tốt nghiệp Đại Học Luật và văn bằng Khá trở lên. - Logical and criticical thinking in checking customers’s document Kỹ năng tư duy logic, phán đoán tốt trong nghiên cứu hồ sơ. - Being proficient at Microsoft Office Sử dụng thành thạo tin...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/credit-post-management-officer-nhan-vien-quan-ly-sau-vay--2047097,2026-05-26T12:56:55.988628
scraped_vietnamworks_algolia_07084,Nhân Viên Kỹ Thuật Hồ Sơ Công Trình Cầu Đường,CÔNG TY CỔ PHẦN HASUCO VIỆT NAM,Hành chính|Xây dựng|Cơ khí,Hà Nội,20000000,25000000,full-time,any,2,none,"- Lập kế hoạch, báo cáo giá trị khối lượng hàng tháng với chủ đầu tư, tư vấn giám sát, phòng ban Công ty. - Lập hồ sơ đầu vào, hồ sơ chất lượng công trình, bản vẽ hoàn công, hồ sơ thanh toán và hồ sơ quyết toán công trình... Yêu cầu: - Tốt nghiệp cao đẳng, đại học. Ưu tiên tốt nghiệp ĐH giao thông vận tải, ĐH xây dựng chính quy. - Có tối thiểu 2-3 năm kinh nghiệm trong công tác hồ sơ các dự án Giao thông (cầu, đường), am hiểu về bóc tách khối lượng, lập dự toán và các pháp luật...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-ky-thuat-ho-so-cong-trinh-cau-duong--2030693,2026-05-26T12:56:55.990636
scraped_vietnamworks_algolia_07085,"Nhân Viên Môi Trường Sản Phẩm (Rohs, Reach)",Mektec Manufacturing Corporation (Vietnam) Ltd.,,Hưng Yên,360000000,500000000,full-time,any,1,high,"-Thực hiện các yêu cầu của khách hàng liên quan đến môi trường sản phẩm (RoHS, SVHC, MSDS) trên các hệ thống của khách hàng - Phối hợp các phòng ban liên quan khi có thanh, kiểm tra về môi trường: tổ chức, điều phối, lên lịch họp và phối hợp các bên liên quan... Yêu cầu: - Tốt nghiệp Cao đẳng trở lên - Có kiến thức về chemSherpa, CMRT/EMRT và quy định RoHS/REACH, ISO 9001, IATF 16949 - Kỹ năng giao tiếp, làm việc nhóm tốt, chủ động - Tiếng Anh giao tiếp cơ bản trong công việc * Quyền lợi ứng viên - Chế độ làm việc làm việc tốt nhất Khu công...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-moi-truong-san-pham-rohs-reach-2030959,2026-05-26T12:56:55.992897
scraped_vietnamworks_algolia_07086,Phó Phòng Kế Toán (Nữ),Công ty TNHH WEPRO,Excel,Hồ Chí Minh,14000000,16000000,full-time,<40,3,university,"• Hạch toán, kiểm tra và tổng hợp số liệu kế toán phát sinh. • Lập báo cáo tài chính, báo cáo quản trị, kê khai thuế định kỳ. • Kiểm soát công nợ, chi phí, kho, tài sản, giá vốn. • Hỗ trợ xây dựng quy trình và kiểm soát nội bộ phòng kế toán. • Hỗ... Yêu cầu: • Tốt nghiệp Đại học chuyên ngành Kế toán/Kiểm toán/Tài chính. • Tối thiểu 3 năm kinh nghiệm kế toán, ưu tiên đã làm kế toán tổng hợp. • Thành thạo Excel và phần mềm kế toán. • Cẩn thận, trung thực, có trách nhiệm và khả năng quản lý công việc tốt. • Ưu tiên ứng viên...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/pho-phong-ke-toan-nu-2031141,2026-05-26T12:56:55.995045
scraped_vietnamworks_algolia_07087,Lean Lead,CÔNG TY CỔ PHẦN CẢNG CONTAINER QUỐC TẾ HATECO HẢI PHÒNG,English,Hải Phòng,7600000,14250000,full-time,<40,3,university,"The Lean Lead drives the development and implementation of Lean methodologies delivering high impact change and targeted operational improvements at HATECO Haiphong International Container Terminal (HHIT). The position leads and supports the sustainability of kaizen cycle initiatives that define new processes to eliminate waste and create efficiencies, while leveraging subject matter experts from the... Yêu cầu: • Bachelor’s or higher degree in management, Business Administration, Port, Project Management, Industrial Engineering. • At least 3-5 years of experience in lean training or a Continuous Improvement deployment role. • Strong Lean Education – Certified Green or Black Belt is a Must • Fluency in English, both written and spoken. • Project Management certification (PMP) is an...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/lean-lead-2029283,2026-05-26T12:56:55.998762
scraped_vietnamworks_algolia_07088,Senior Associate - Salesforce Business Analyst (Consulting),PwC (Vietnam) Ltd.,Kinh doanh|IT,Hà Nội,9200000,17250000,full-time,any,3,university,"About the Team PwC&#039;s South East Asia Consulting helps businesses to work smarter and grow faster. We work with our clients to build effective organizations, innovate and grow, reduce costs, manage risk and regulation and leverage talent. Our aim is to support businesses in designing, managing and executing lasting beneficial change. South East Asia... Yêu cầu: - Bachelor’s degree in business administration, Information Technology, Computer Science, or a related field. - At least 3 to 5 years of experience in a salesforce business analyst or functional role. - Must have at least 2 salesforce certifications . - Good understanding of Salesforce platform and its functionalities is a plus. - Salesforce certifications (such as Salesforce Administrator)...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/senior-associate-salesforce-business-analyst-consulting--2045775,2026-05-26T12:56:56.002871
scraped_vietnamworks_algolia_07089,Sales Engineer - Ho Chi Minh City And Bac Ninh City Vietnam,Công Ty TNHH Kian Ho (Việt Nam),English,Hồ Chí Minh,9600000,18000000,full-time,any,3,high,"Job Scope: • Visit existing & potential customers daily and develop new customers monthly. • Making sure payment are received on time. • Making & issuing PO, BSO, SO, etc. • Drive own sales and generate profit for the Company on its... Yêu cầu: • At least 3 years' experience in sales related to engineering products • Must be able to speak and write in English. • Must have knowledge in mechanical engineering or knowledge in bearings and machine. • Priority given to candidates with experience. • Fresh graduate without experience are also welcome to apply Yêu cầu: • Có ít nhất 3 năm kinh nghiệm bán...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/sales-engineer-ho-chi-minh-city-and-bac-ninh-city-vietnam-2046853,2026-05-26T12:56:56.006352
scraped_vietnamworks_algolia_07090,Kỹ Sư Bảo Dưỡng,Công Ty Cổ Phần Technokom,Word|Powerpoint,Hưng Yên,8000000,15000000,full-time,any,2,high,"1. Thực hiện công việc sửa chữa sự cố thiết bị, đưa ra đối sách lâu dài, đối sách phòng ngừa. 2. Đề xuất các kế hoạch bảo dưỡng, cảnh báo theo kết quả kiểm tra hàng ngày. 3. Thực hiện kiểm tra thiết bị sản xuất và hệ thống máy móc phụ trợ đảm bảo... Yêu cầu: - Nam, Tốt nghiệp cao đẳng, đại học chuyên ngành cơ khí, cơ điện tử, tự động hóa, công nghệ ô tô - Có kinh nghiệm lắp đặt, bảo dưỡng sửa chữa thiết bị ít nhất 02 năm trở lên; - Có khả năng vẽ được Auto CAD, đọc bản vẽ, sửa dụng khá powerpoint, word,...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-bao-duong--2053240,2026-05-26T12:56:56.009547
scraped_vietnamworks_algolia_07091,Chuyên Viên Đấu Thầu,Công Ty Cổ Phần Chứng Nhận Và Kiểm Định Vinacontrol ( Vinacontrol CE ),,Hà Nội,9200000,17250000,full-time,any,0,university,"MÔ TẢ CÔNG VIỆC: - Tìm kiếm, theo dõi thông tin thầu và thực hiện tham gia gói thầu. • Theo dõi thông tin mời thầu trên hệ thống mạng đấu thầu quốc gia, báo đấu thầu, website chủ đầu tư... • Nghiên cứu hồ sơ mời thầu (HSMT), đánh giá khả năng tham gia. • Phân tích yêu cầu kỹ... Yêu cầu: YÊU CẦU CHI TIẾT: Giới tính Nữ - Tốt nghiệp đại học (ưu tiên chuyên ngành kinh tế, kỹ thuật); - Có khả năng giao tiếp tốt; - Có kỹ năng lập kế hoạch làm việc nhóm; - Có tinh thần làm việc tận tâm, cầu tiến, kỷ luật và trách nhiệm; - Ngoại ngữ: Tiếng Anh: đọc hiểu,...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-djau-thau-2053257,2026-05-26T12:56:56.012692
scraped_vietnamworks_algolia_07092,Chuyên Viên Kinh Doanh,Công Ty Cổ Phần Chứng Nhận Và Kiểm Định Vinacontrol ( Vinacontrol CE ),Kinh doanh,Hà Nội,9200000,17250000,full-time,any,0,high,"MÔ TẢ CÔNG VIỆC: - Tìm kiếm, phát triển khách hàng mới trong lĩnh vực kiểm định, chứng nhận,… - Duy trì và phát triển mối quan hệ với khách hàng hiện tại. - Tư vấn, đàm phán, và ký kết hợp đồng với khách hàng. - Theo dõi, hỗ trợ khách hàng trong quá trình thực hiện hợp đồng. - Nghiên cứu và... Yêu cầu: YÊU CẦU CHI TIẾT: - Trình độ: Tốt nghiệp đại học hoặc cao đẳng có liên quan đến ngành nghề liên quan (ưu tiên các ngành Kỹ thuật, Luật; Công đoàn, Kinh doanh…). - Ưu tiên ứng viên đã có kinh nghiệm Sale đặc biệt trong ngành kiểm định, chứng nhận, hoặc các dịch vụ kỹ thuật. - Có...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-kinh-doanh-2053259,2026-05-26T12:56:56.015517
scraped_vietnamworks_algolia_07093,Merchandising Development,Công Ty TNHH Trung Sơn Alpha (Hệ Thống Nhà Thuốc Trung Sơn),IT,Thanh Hóa,7200000,13500000,full-time,any,1,university,"1. Quản lý danh mục sản phẩm (thực phẩm chức năng, thiết bị Y Tế, chăm sóc cá nhân) • Phối hợp với Marketing, Digital và BI để khai thác dữ liệu và xây dựng báo cáo. • Tối ưu danh mục sản phẩm thông qua việc thay thế hoặc loại bỏ các sản phẩm hiệu... Yêu cầu: 1. Trình độ học vấn Tốt nghiệp Đại học các ngành Dược, Kinh tế, Quản trị kinh doanh hoặc các chuyên ngành liên quan 2. Kinh nghiệm Tối thiểu 1 năm ở vị trí tương đương hoặc 2 năm trong chuỗi bán lẻ dược phẩm 3. Kiến thức chuyên môn Có kiến thức về quản lý ngành hàng, đánh...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/merchandising-development-2053273,2026-05-26T12:56:56.017435
scraped_vietnamworks_algolia_07094,Nhân Viên Thiết Kế 3D,Công Ty TNHH Truyền Thông Và Tổ Chức Sự Kiện Pose Communications,,Hồ Chí Minh,9600000,18000000,full-time,any,2,high,"- Phối hợp với bộ phân Account, Creative, Operations để brainstorm xây dựng ý tưởng cho chương trình - Chịu trách nhiệm phát triển thiết kế 3D dựa trên ý tưởng đã xây dựng. Kinh nghiệm/Kỹ năng chi tiết - Có kinh nghiệm trong lĩnh vực thiết kế 3D event. - Thành thạo các phần mềm : 3D... Yêu cầu: • Mức kinh nghiệm: ít nhất 2-3 năm kinh nghiệm thiết kế trong ngành event. • Loại công việc: Toàn thời gian cố định • Lương tháng 13 và thưởng hàng năm dựa theo kết quả kinh doanh của công ty. • Tham gia BHXH và các chế độ nghỉ lễ, tết khác; • Môi trường làm việc năng động, chuyên nghiệp, cơ...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-thiet-ke-3d--2053286,2026-05-26T12:56:56.019679
scraped_vietnamworks_algolia_07095,Nhân Viên Bộ Phận EHS,CÔNG TY TNHH RFTECH THÁI NGUYÊN,Excel,Thanh Hóa,8000000,15000000,full-time,<45,2,high,"Là một mắt xích quan trọng trong mạng lưới toàn cầu của Tập đoàn RFTech (Hàn Quốc), RFTech Việt Nam không chỉ là nhà sản xuất hàng đầu về thiết bị viễn thông 5G và linh kiện di động mà còn vận hành dựa trên triết lý ""Hướng tới tương lai và con người"" .... Yêu cầu: 2. Yêu cầu công việc - Có ít nhất 2 năm kinh nghiệm ở vị trí tương đương. - Thành thạo Excel và các công cụ văn phòng khác. ...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-bo-phan-ehs-2053290,2026-05-26T12:56:56.021469
scraped_vietnamworks_algolia_07096,Chuyên Viên Phân Tích Chi Phí - Costing Analyst,Spectre GT Vietnam,Communication|English|Excel,Thanh Hóa,8000000,15000000,full-time,any,5,university,"Role Purpose This is a newly established position , offering the opportunity to shape processes and create value. The Cost Analyst will play a key role in improving the accuracy, transparency, and speed of garment costing within Production Preparation. The role will be responsible for generating, analyzing, and maintaining cost calculations in D365FO , ensuring that prices... Yêu cầu: Professional Competencies • Skilled in communication in English. • Strong analytical mindset with the ability to break down complex cost structures. • Excellent understanding of cost accounting , pricing, and profitability models. • Experience working in Microsoft D365FO is a strong advantage—especially in costing, product master, or trade agreements, but not a must. • Skilled in Excel, including advanced formulas, data manipulation, and templates. Personal...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-phan-tich-chi-phi-costing-analyst-2053312,2026-05-26T12:56:56.024639
scraped_vietnamworks_algolia_07097,Trưởng Phòng Kinh Doanh,Công Ty Cổ Phần Green House Toàn Thắng,Kinh doanh,Hải Phòng,16000000,20000000,full-time,any,1,high,"- Quản lý & phát triển đội ngũ kinh doanh - Xây dựng kế hoạch doanh số và khách hàng - Phát triển showroom, công trình, khách hàng online/offline - Kiểm soát doanh số, công nợ và hiệu quả bán hàng Làm việc tại: 242 Hoàng Quốc Việt, Kiến An, Hải Phòng Yêu cầu: - Có kinh nghiệm quản lý kinh doanh nội thất/vật liệu xây dựng là lợi thế - Có kỹ năng quản lý đội nhóm, xử lý công việc và đàm phán Thu nhập: Lương từ 16 -20 triệu + KPI doanh số. Thu nhập cao theo năng lực. Quyền lợi: - Thưởng lễ, Tết, lương tháng 13 ...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-phong-kinh-doanh--2053361,2026-05-26T12:56:56.027062
scraped_vietnamworks_algolia_07098,Nhân Viên Nhân Sự Tổng Hợp,Công Ty Cổ Phần Xây Dựng Và Công Nghiệp NSN,Excel|Word|Powerpoint,Hà Nội,9200000,17250000,full-time,any,0,university,"1/ Công tác tuyển dụng và nhân sự (phát triển văn hóa DN và truyền thông nội bộ): - Thực hiện công tác tuyển dụng: tiếp nhận nhu cầu tuyển dụng, đăng tuyển, tạo nguồn, sàng lọc hồ sơ, liên hệ, sắp xếp phỏng vấn, ký hợp đồng lao động và theo dõi, chăm sóc... Yêu cầu: - Từ 01 năm kinh nghiệm trở lên. - Có khả năng viết content. - Kỹ năng giao tiếp tự tin, nhanh nhẹn, xử lý tình huống khéo léo. - Sử dụng thành thạo tin học văn phòng (Excel, Word, PowerPoint). - Nhiệt tình, không ngại tham gia điều phối các hoạt động tập thể. - Chủ động,...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-nhan-su-tong-hop--2053380,2026-05-26T12:56:56.029023
scraped_vietnamworks_algolia_07099,Giám Đốc Dự Án (MEPF) / Project Manager (MEPF),Công Ty Cổ Phần Cơ Điện Himep Https://himep-Asia.com/,IT|Bất động sản|Marketing,Hà Nội,9200000,17250000,full-time,any,3,high,"WALK-IN INTERVIEW – PHỎNG VẤN TRỰC TIẾP, NHẬN VIỆC NHANH HIMEP mở cửa đón chào các tài năng KỸ SƯ tham gia đội ngũ với quy trình tối giản, không cần chờ đợi: CÁC VỊ TRÍ TUYỂN DỤNG: 1. Chỉ Huy trưởng 2. Chỉ Huy phó 3. Kỹ sư Dự án 4. Kỹ sư Đấu thầu 5. Kỹ sư Thiết kế 6. Kỹ sư tối ưu Kỹ thuật 7.... Yêu cầu: • Tốt nghiệp đại học chuyên ngành kỹ thuật • 8–10 năm kinh nghiệm MEP • 3–5 năm vị trí Giám đốc Dự án • Bachelor’s degree in engineering • 8–10 years of MEP experience • 3–5 years as Project Manager",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/giam-doc-du-an-mepf-project-manager-mepf-2047500,2026-05-26T12:56:56.032335
scraped_vietnamworks_algolia_07100,Chuyên Viên Kiểm Soát Thiết Kế Kết Cấu,Tập Đoàn Hateco,Bảo vệ,Hà Nội,1400,800000000,full-time,any,6,high,"- Lập kế hoạch, tiến độ triển khai thiết kế kết cấu cho dự án/công trình được giao. - Tham gia chuẩn bị hồ sơ mời thầu (tiêu chí kỹ thuật, bản vẽ, danh mục vật liệu kết cấu). - Quản lý, kiểm soát, nghiệm thu hồ sơ thiết kế kết cấu do tư vấn thiết... Yêu cầu: - Trình độ: Tốt nghiệp đại học chuyên ngành Xây dựng Dân dụng & Công nghiệp hoặc các chuyên ngành phù hợp có liên quan. - Tối thiểu 6 năm trong thiết kế kết cấu tại đơn vị tư vấn thiết kế/thẩm tra. - Đã chủ trì hoặc tham gia thiết kế kết cấu ≥2 dự...",security,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-kiem-soat-thiet-ke-ket-cau--2047103,2026-05-26T12:56:56.035726
scraped_vietnamworks_algolia_07101,Kỹ Sư Kết Cấu Thép,Công Ty TNHH Cơ Khí Công Nghiệp Đại Nghĩa,,Hồ Chí Minh,15000000,20000000,full-time,any,1,high,"- Thiết kế &#43; triển khai bản vẽ kỹ thuật về nhà thép &#43; thuyết minh tính toán. - Tính khối lượng liên quan đến kết cấu thép. - Thực hiện công việc khác theo yêu cầu của cấp trên. Công việc cụ thể sẽ trao đổi thêm khi phỏng vấn. Mức lương: 15tr-20tr Phúc lợi: - Được học hỏi nâng cao... Yêu cầu: - Nam tốt nghiệp CĐ, ĐH chuyên ngành Xây dựng hoặc các ngành liên quan - Có kinh nghiệm làm việc từ 1 năm trở lên tại các Công ty nhà thép về thiết kế Kết cấu thép (có nhận hồ sơ sinh viên mới ra trường) - Sử dụng thành thạo tin học văn phòng, các phần mềm...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-ket-cau-thep--2047105,2026-05-26T12:56:56.038681
scraped_vietnamworks_algolia_07102,"Nhân Viên Kế Toán Thuế, Giá Thành - Có Xe Đưa Đón Tuyến Hải Dương - Hưng Yên",Công Ty TNHH Điện Tử UMC Việt Nam,Kế toán|Cơ khí,Bắc Ninh,350000000,500000000,full-time,<35,1,university,"** Mô tả công việc: 1. Kế toán thuế ( thuế thu nhập doanh nghiệp, thuế thu nhập cá nhân, thuế nhà thầu). 2. Tính toán, thanh toán thuế hàng tháng, cập nhật các thông tư, nghị định, điểm thay đổi luật thuế ban hành. 3. Kế toán hàng tồn kho, giá thành. 4. Kế toán công... Yêu cầu: ** Yêu cầu công việc: 1. Nữ, tốt nghiệp Đại Học chính quy chuyên nghành kế toán thuế, kế toán doanh nghiệp. 2. Có tối thiểu 01 năm kinh nghiệm làm về lĩnh vực như phần mô tả công việc trong các doanh nghiệp chế xuất. 3. Ưu tiên ứng viên biết sử dụng phần mềm...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-ke-toan-thue-gia-thanh-co-xe-dua-don-tuyen-hai-duong-hung-yen--2047108,2026-05-26T12:56:56.041673
scraped_vietnamworks_algolia_07103,Nhân Viên Sản Xuất,Công Ty TNHH Yura Corporation Vina,Sản xuất,Hưng Yên,8000000,15000000,full-time,any,0,high,"* Mô tả công việc: - Lập kế hoạch và quản trị hoạt động sản xuất - Kiểm tra và giám sát quá trình sản xuất - Quản lý máy móc, thiết bị dùng cho hoạt động sản xuất - Lập kế hoạch và tổ chức sản xuất - Xây dựng và áp dụng định mức lao động phù... Yêu cầu: - Tốt nghiệp Cao đẳng, Đại học chuyên nghành Cơ khí chế tạo máy, Quản lý sản xuất/kỹ thuật và các ngành nghề có liên quan - Có khả năng lập kế hoạch, hoạch định tổ chức công việc - Khả năng làm việc nhóm - Khả năng giao tiếp tương tác tốt - Làm việc trong môi...",production,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-san-xuat--2047110,2026-05-26T12:56:56.044906
scraped_vietnamworks_algolia_07104,Nhân viên Lab (Garment Field),Thygesen Textile Vietnam,May mặc,Hà Nội,10000000,20000000,full-time,any,1,high,"1. Kiểm tra, đánh giá và duyệt chất lượng mẫu vải. Kiểm tra, đánh giá mẫu : - Kiểm tra các chỉ tiêu cơ lý hóa, ngoại quan, màu, mùi, handfeel.. mẫu shipment đúng theo tiêu chuẩn của từng mã hàng, khách hàng - Nhận xét,... Yêu cầu: - Tốt nghiệp các trường Cao đẳng, đại học - Chuyên ngành hóa nhuộm - Có ít nhất 01 năm kinh nghiệm ở vị trí tương đương - Hiểu biết về chất liệu và công nghệ nhuộm và các quy trình test mẫu - Nắm vững kiến thức về các chủng loại vải, thông số,...",production,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-lab-garment-field-2029538,2026-05-26T12:56:56.047998
